feature_name,address,city,state,side,category,group_class,year_dedicated,year_rededicated,latitude,longitude
Stonewall Drive,NA,Timmonsville,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.1328297,-79.8591144
Stonewall Drive,NA,Westminster,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.6107876,-83.0849795
Stonewall Drive,NA,Easley,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.8042024,-82.5268236
Stonewall Drive,NA,Cowpens,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.0429523,-81.8441234
Stonewall Jackson Boulevard,NA,Orangeburg,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.4698279,-80.8596514
Stonewall Jackson Road,NA,Wagener,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.6655863,-81.4508972
Stonewall Jackson Street Southwest,NA,Orangeburg,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.479633,-80.868789
Stonewall Lane,NA,Saint Matthews,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.642559,-80.842673
Stonewall Lane,NA,Greenville,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.881222,-82.3482627
Stonewall Street,NA,Hartsville,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.4063392,-80.0846971
Stonewall Street,NA,Clinton,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,34.4695369,-81.8753717
Thomas S. Jackson Road,NA,Trenton,SC,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.6792102,-81.8975066
To the Dead and Living Confederate Veterans,Main Street & E Godbold St.,Marion,SC,South,Monument,Monument,1903,NA,34.1674846,-79.3986805
Town of North,North Town Hall,North,SC,South,Municipality,Municipality,1891,NA,33.836081,-81.1637245
Union County Confederate Memorial,Union County Courthouse,Union,SC,South,Monument / Courthouse,Monument,1907,NA,34.7153374,-81.625407
Wade Hampton Confederate Monument,State House. In Front Of Wade Hampton Office Building,Columbia,SC,South,Monument,Monument,1906,NA,34.0007104,-81.0348144
Westminster Confederate Monument,Toccoa Highway And Walhalla Road,Westminster,SC,South,Monument,Monument,1980,NA,34.669498,-83.101135
Women of the Confederacy Memorial,Confederate Park. Main St.,Fort Mill,SC,South,Monument,Monument,1895,NA,35.0076233,-80.9443017
York County Confederate Monument,East Liberty Street,York,SC,South,Monument,Monument,1906,NA,34.991591,-81.236276
"""Rebel Martyr"" Sam Davis Statue",Courthouse Square. W. Madison Street,Pulaski,TN,South,Monument / Courthouse,Monument,1906,NA,35.1994544,-87.0336867
Beauregard Drive,NA,Nashville,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0689174,-86.82702
Bedford Forrest Drive,NA,Ridgley,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.2700838,-89.483657
Britton Lane Confederate Monument,Britton Lane,Denmark,TN,South,Monument,Monument,1897,NA,35.49045,-88.95815
"Captain J. Harvey Mathes, 37th Tennessee C.S.A.",Memphis Park,Memphis,TN,South,Monument,Monument,NA,NA,35.130591,-89.9742806
Confederate Memorial,Veterans Park,Altamont,TN,South,Monument,Monument,1896,NA,35.4304333,-85.7228333
Confederate Memorial,Town Square,Mulberry,TN,South,Monument,Monument,1909,NA,35.2105,-86.4624887
Confederate Memorial,Sullivan County Courthouse,Blountville,TN,South,Monument / Courthouse,Monument,1928,NA,36.533035,-82.32668
Confederate Memorial,Haywood County Courthouse,Brownsville,TN,South,Monument / Courthouse,Monument,1909,NA,35.593797,-89.262363
Confederate Memorial,Mcnairy County Courthouse,Selmer,TN,South,Monument / Courthouse,Monument,1994,NA,35.1704044,-88.5945802
Confederate Memorial General Hatton Statue,Circle At Main St.,Lebanon,TN,South,Monument,Monument,1912,NA,36.208,-86.2911
Confederate Memorial Park at Winstead Hill Park,4023 COLUMBIA PIKE,Franklin,TN,South,Park,Park,NA,NA,35.8898388,-86.8809909
Confederate Monument,Town Square Main Street,Mount Pleasant,TN,South,Monument,Monument,1907,NA,35.5465711,-87.2090078
Confederate Monument,Ocoee St. And 8Th St. N,Cleveland,TN,South,Monument,Monument,1911,NA,35.1598283,-84.8742933
Confederate Monument,Bailey Park,Humboldt,TN,South,Monument,Monument,1900,NA,35.8225167,-88.9071333
Confederate Monument,Kiwanis Park,Union City,TN,South,Monument,Monument,1909,NA,36.424194,-89.056244
Confederate Monument,Dickson County Courthouse,Charlotte,TN,South,Monument / Courthouse,Monument,2001,NA,36.1782333,-87.3417193
Confederate Monument,Tipton County Courthouse,Covington,TN,South,Monument / Courthouse,Monument,1894,NA,35.5433572,-89.6527643
Confederate Monument,Dyer County Courthouse,Dyersburg,TN,South,Monument / Courthouse,Monument,1905,NA,36.0443075,-89.5342833
Confederate Monument,Rutherford County Courthouse,Murfreesboro,TN,South,Monument / Courthouse,Monument,1901,NA,35.8460011,-86.3926352
Confederate Monument,Henry County Courthouse,Paris,TN,South,Monument / Courthouse,Monument,1900,NA,36.3023001,-88.3264462
Confederate Monument,Hardin County Courthouse,Savannah,TN,South,Monument / Courthouse,Monument,1995,NA,35.225,-88.25075
Confederate Monument,Van Buren County Courthouse,Spencer,TN,South,Monument / Courthouse,Monument,1988,NA,35.7475167,-85.4671667
Confederate Monument,Robertson County Courthouse,Springfield,TN,South,Monument / Courthouse,Monument,2012,NA,36.5091667,-86.88555
Confederate Monument,Gibson County Courthouse,Trenton,TN,South,Monument / Courthouse,Monument,1900,NA,35.9808876,-88.9436887
Confederate Monument,Union City Courthouse,Union City,TN,South,Monument / Courthouse,Monument,1869,NA,36.4232301,-89.0588677
Confederate Monument,Wayne County Courthouse,Waynesboro,TN,South,Monument / Courthouse,Monument,2003,NA,35.31965,-87.7625833
Confederate Private Monument,Centennial Park. West End Ave.,Nashville,TN,South,Monument,Monument,1909,NA,36.14785,-86.814822
Confederate Soldier Monument,Marshall County Courthouse. Commerce St.,Lewisburg,TN,South,Monument / Courthouse,Monument,1904,NA,35.4493644,-86.7879348
Confederate Soldiers,Trousdale House. S. Locust Ave. And West Main St.,Gallatin,TN,South,Monument,Monument,1903,NA,36.3875236,-86.4490838
Confederate Women,Legislative Plaza. Vietnam Veterans Park. 7Th Ave. And Union,Nashville,TN,South,Monument / Courthouse,Monument,1926,NA,36.163771,-86.7856387
DeKalb County Confederate Monument,South Public Square / Dekalb County Courthouse,Smithville,TN,South,Monument / Courthouse,Monument,1996,NA,35.9606,-85.8132
Edmund Kirby-Smith Monument,University Of The South. University Ave. And Texas Ave.,Sewanee,TN,South,Monument,Monument,1940,NA,35.207634,-85.919273
Forrest Hall at Middle Tennessee State University,Middle Tennessee State University,Murfreesboro,TN,South,Building,Other,1958,NA,35.8489491,-86.3681802
Forrest High School,310 North Horton Pw,Chapel Hill,TN,South,School,School,NA,NA,35.628856,-86.688667
Freeman's Battery,Interstate 40,Parkers Crossroads,TN,South,Monument,Monument,2002,NA,35.797251,-88.39061
General JB Hood Drive,NA,Franklin,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.9959653,-86.8853098
General Lee Road,NA,Culleoka,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.4936182,-87.0560807
General Nathan Bedford Forrest Drive,NA,Franklin,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.9959653,-86.8853098
Jeb Stuart Drive,NA,Franklin,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.9959653,-86.8853098
Jeb Stuart Drive,NA,Smyrna,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0066024,-86.4948263
Jeb Stuart Drive,NA,Dandridge,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0464632,-83.4075443
Jeff Davis Drive,NA,Eva,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.062794,-88.0162997
Jeff Davis Lane,NA,Sardis,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.3668292,-88.3212388
Jefferson Davis Drive,NA,Franklin,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0044728,-86.8722235
Jefferson Davis Drive,NA,Brentwood,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0607808,-86.8203547
Jefferson Davis Highway,NA,Ripley,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.7640752,-89.5453505
Jefferson Davis Monument,"Memphis Park, west side of North Front Street, between Court Street and Jefferson Avenue",Memphis,TN,South,Monument,Monument,1964,NA,35.145927,-90.0522512
Lee Highway,NA,NA,TN,NA,Road / Street / Highway,Highway / Roadway,NA,NA,35.9324411,-84.006786
Lee Lane,NA,Smyrna,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0066024,-86.4948263
Longstreet Drive,NA,Smyrna,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0066024,-86.4948263
Macon County Counfederate Monument,Macon County Courthouse,Lafayette,TN,South,Monument / Courthouse,Monument,2001,NA,36.5206,-86.0261
Monument to the Memory of Fallen Confederate Sons,Hardeman County Courthouse. Main St.,Bolivar,TN,South,Monument / Courthouse,Monument,1873,NA,35.256356,-88.987428
Morton's Battery,Interstate 40,Parkers Crossroads,TN,South,Monument,Monument,2007,NA,35.796287,-88.390196
Nathan Bedford Forrest Bust,Tennessee State Capitol,Nashville,TN,South,Monument,Monument,1977,NA,36.1658346,-86.7847006
Nathan Bedford Forrest Monument,Health Sciences Park,Memphis,TN,South,Monument,Monument,1904,NA,35.1395931,-90.0346949
Nathan Bedford Forrest State Park,1825 Pilot Knob Road,Eva,TN,South,Park,Park,1963,NA,36.0833875,-87.9853849
Our Confederate Dead,Madison County Courthouse. Main St. And Highland Ave.,Jackson,TN,South,Monument / Courthouse,Monument,1888,NA,35.614171,-88.8213554
Our Confederate Soldiers,Traffic Circle. Main St. And 3rd Ave.,Franklin,TN,South,Monument,Monument,1899,NA,35.9252,-86.8711054
Robert E. Lee Drive,NA,Manchester,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.5658507,-86.0977785
Robert E. Lee Drive,NA,Forest Hills,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0648775,-86.8238579
Robert E. Lee Drive,NA,Newport,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.8935726,-83.2205991
Robert E. Lee Elementary,313 Layne St,Tullahoma,TN,South,School,School,1964,NA,35.3776248,-86.213201
Robert E. Lee Lane,NA,Brentwood,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.9914967,-86.8252478
Robert E. Lee Lane,NA,Smyrna,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.9881239,-86.4828204
Robert Lee Drive,NA,Gallatin,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.4366134,-86.3940978
Sam Davis Avenue,NA,Pulaski,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.1990501,-87.0273906
Sam Davis Road,NA,Smyrna,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.9857933,-86.4963727
Sam Davis Statue,Tennessee State Capitol,Nashville,TN,South,Monument,Monument,1909,NA,36.1658346,-86.7847006
Sam Davis Trail,NA,Pulaski,TN,South,Trail,Other,NA,NA,35.1977828,-87.0295957
Seventh Kentucky Mounted Infantry Memorial,Elkton Hwy (Us-31),Pulaski,TN,South,Monument,Monument,1911,NA,35.14386,-86.996929
Sons of Confederate Veterans Commemorative License Plate,NA,Nashville,TN,South,Commemorative License Plate,Commemorative License Plate,NA,NA,36.186314,-87.0654317
Stonewall Drive,NA,Smyrna,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0066024,-86.4948263
Stonewall Jackson Court,NA,Oak Hill,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0678309,-86.811007
Stonewall Jackson Drive,NA,Dandridge,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.0464632,-83.4075443
Stonewall Jackson Drive,NA,Elizabethton,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.3516979,-82.2488666
Stonewall Jackson Drive,NA,Newport,TN,South,Road / Street / Highway,Highway / Roadway,NA,NA,35.8935726,-83.2205991
Weakley County Confederate Monument,Weakley County Courthouse,Dresden,TN,South,Monument / Courthouse,Monument,1915,NA,36.2921369,-88.7105647
A Call to Arms,Navarro County Courthouse,Corsicana,TX,South,Monument / Courthouse,Monument,1909,NA,32.0949045,-96.4709054
Albert Sidney Johnston Elementary School,2020 Mouser Street,Dallas,TX,South,School,School,NA,NA,32.7374573,-96.7929535
Albert Sidney Johnston Statue,University of Texas at Austin,Austin,TX,South,Monument,Monument,1932,NA,30.2849185,-97.7340567
Beauregard Court,NA,Missouri City,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.5420583,-95.5116985
Beauregard Drive,NA,Conroe,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.2606909,-95.4475786
Beauregard Street,NA,San Antonio,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.414559,-98.4940107
Bedford Forrest Drive,NA,Missouri City,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.5420583,-95.5116985
Bedford Forrest Lane,NA,Ridgley,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,36.2700838,-89.483657
Breckinridge Court,NA,Missouri City,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.5420583,-95.5116985
City Named for Confederate General Patrick Cleburne,Johnson County Courthouse,Cleburne,TX,South,Monument / Courthouse,Monument,1964,NA,32.3470786,-97.3864882
City of Cleburne,NA,Cleburne,TX,South,Municipality,Municipality,1871,NA,32.3576095,-97.4810564
City of Fort Davis,NA,Fort Davis,TX,South,Municipality,Municipality,NA,NA,30.5928553,-103.8939847
City of Granbury,NA,Granbury,TX,South,Municipality,Municipality,1887,NA,32.4626426,-97.8013629
City of Robert Lee,NA,Robert Lee,TX,South,Municipality,Municipality,NA,NA,31.8951686,-100.4928843
City of Stonewall,NA,Stonewall,TX,South,Municipality,Municipality,NA,NA,30.2454198,-96.5355493
Cleburne Monument,Johnson County Courthouse,Cleburne,TX,South,Monument,Monument,2010,NA,32.3470786,-97.3864882
Colonel C.M. Winkler,East Winkler Street,Kermit,TX,South,Monument,Monument,1963,NA,31.8567833,-103.0956387
Colonel O.M. Roberts,"Roberts County Courthouse, 301 Commercial Street",Miami,TX,South,Monument,Monument,1963,NA,35.69305,-100.637872
Confederate Capitol of Missouri,402 S. Bolivar Street,Marshall,TX,South,Monument,Monument,1963,NA,32.543267,-94.36598308
Confederate Colonel Henry P. Brewster,Brewster County Courthouse,Alpine,TX,South,Monument / Courthouse,Monument,1963,NA,30.358681,-103.663052
Confederate Drive,NA,Missouri City,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.5420583,-95.5116985
Confederate Flag,De Leon Plaza,Victoria,TX,South,Flag,Flag,1912,NA,28.7997659,-97.0063355
Confederate Heroes,Leonard Park. W. California St.,Gainesville,TX,South,Monument,Monument,1908,NA,33.6210909,-97.1557507
Confederate Heroes,Gregg County Courthouse,Longview,TX,South,Monument / Courthouse,Monument,1911,NA,32.4962712,-94.7409054
Confederate Memorial,Young County Courthouse,Graham,TX,South,Monument / Courthouse,Monument,1916,NA,33.1064392,-98.5908734
Confederate Memorial,Marion County Courthouse,Jefferson,TX,South,Monument / Courthouse,Monument,1907,NA,32.7567512,-94.3464257
Confederate Memorial,Cherokee County Courthouse Square,Rusk,TX,South,Monument / Courthouse,Monument,1907,NA,31.7953548,-95.1502826
Confederate Monument,Old County Courthouse,Marshall,TX,South,Monument,Monument,1906,NA,32.5450045,-94.3692387
Confederate Monument,Ellwood Park. 11Th St. And Van Buren St.,Amarillo,TX,South,Monument,Monument,1931,NA,35.2031461,-101.8436972
Confederate Monument,Travis Park,San Antonio,TX,South,Monument,Monument,1900,NA,29.42809,-98.4892978
Confederate Monument,De Leon Plaza,Victoria,TX,South,Monument,Monument,1912,NA,28.799381,-97.00621
Confederate Monument,Matagorda Courthouse,Bay City,1913,South,Monument / Courthouse,Monument,1913,NA,28.982056,-95.969404
Confederate Monument,Bell County Courthouse,Belton,TX,South,Monument / Courthouse,Monument,1916,NA,31.056227,-97.463722
Confederate Monument,Fannin County Courthouse Square,Bonham,TX,South,Monument / Courthouse,Monument,1905,NA,33.577734,1905
Confederate Monument,Johnson County Courthouse,Cleburne,TX,South,Monument / Courthouse,Monument,1917,NA,32.3470786,-97.3864882
Confederate Monument,Denton County Courthouse,Denton,TX,South,Monument / Courthouse,Monument,1918,NA,33.2151483,-97.1329165
Confederate Monument,Tarrant County Courthouse,Fort Worth,TX,South,Monument / Courthouse,Monument,1953,NA,32.7573545,-97.334922
Confederate Monument,Williamson County Courthouse. 312 S. Main St.,Georgetown,TX,South,Monument / Courthouse,Monument,1916,NA,30.640684,-97.6792784
Confederate Monument,Mills County Courthouse,Goldthwaite,TX,South,Monument / Courthouse,Monument,1915,NA,31.4502791,-98.5718733
Confederate Monument,Gonzales County Courthouse,Gonzales,TX,South,Monument / Courthouse,Monument,1909,NA,29.5009237,-97.4544277
Confederate Monument,Kaufman County Courthouse,Kaufman,TX,South,Monument / Courthouse,Monument,1911,1955,32.5893212,-96.311772
Confederate Monument,Wilbarger County Courthouse,Vernon,TX,South,Monument / Courthouse,Monument,1916,NA,34.152963,-99.2847752
Confederate Monument,Parker County Courthouse,Weatherford,TX,South,Monument / Courthouse,Monument,1915,NA,32.7588275,-97.8148152
"Confederate Monument (Jefferson Davis, Robert E. Lee, Albert Sidney Johnston, Stonewall Jackson)",Lamar County Courthouse,Paris,TX,South,Monument / Courthouse,Monument,1903,NA,33.6622959,-95.5577727
Confederate Mothers Monument,500 State Line Ave.,Texarkana,TX,South,Monument,Monument,1918,NA,33.424626,-94.043318
Confederate Park Road,NA,Lakeside,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.8231759,-97.5129725
Confederate Powder Mill Marker,Spring Creek Park,Tomball,TX,South,Monument,Monument,1966,NA,30.0990676,-95.6550815
Confederate Soldier,"800 West Main Street, Town Square",Clarksville,TX,South,Monument,Monument,1912,NA,33.6113515,-95.0509539
Confederate Soldier,Farmersville City Park. Main St. And Hill St.,Farmersville,TX,South,Monument,Monument,1917,NA,33.1614657,-96.360568
Confederate Soldier,Greenville High School. Texas St.,Greenville,TX,South,Monument,Monument,1926,NA,33.1308682,-96.1208876
Confederate Soldier,City Square,Sherman,TX,South,Monument,Monument,1897,NA,33.636262,-96.609502
Confederate Soldier,Hill County Courthouse,Hillsboro,TX,South,Monument / Courthouse,Monument,1925,NA,32.0113293,-97.1483429
Confederate Soldier Monument,Cooke County Courthouse,Gainesville,TX,South,Monument / Courthouse,Monument,1911,NA,33.6242754,-97.1475075
Confederate Soldier Monument,Llano County Courthouse Square.,Llano,TX,South,Monument / Courthouse,Monument,1916,NA,30.7497602,-98.676539
Confederate Soldier Statue,Marion County Courthouse. Austin St. And S. Polk St.,Jefferson,TX,South,Monument / Courthouse,Monument,1907,NA,32.756747,-94.3447842
Confederate Soldier Statue,Courthouse Square,Mount Pleasant,TX,South,Monument / Courthouse,Monument,1911,NA,33.1568045,-94.970872
Confederate Soldiers Monument,State Capitol,Austin,TX,South,Monument,Monument,1903,NA,30.2744389,-97.7404259
Confederate Street,NA,Liberty,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.0556517,-94.8116022
Confederate Street,NA,Hemphill,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.406861,-94.8116022
County Named for Confederate Hero Stonewall Jackson,Stonewall County Courthouse,Aspermont,TX,South,Monument / Courthouse,Monument,1963,NA,33.141119,-100.2300345
Davis High School,1101 Quitman,Houston,TX,South,School,School,1926,NA,29.7837868,-95.3578415
Dignified Resignation Monument,Galveston County Courthouse,Galveston,TX,South,Monument / Courthouse,Monument,1912,NA,29.3032002,-94.7927394
Donley County,NA,Clarendon,TX,South,County,County,1882,NA,34.9367205,-100.891866
Dowling Middle School,14000 Stancliff St,Houston,TX,South,School,School,1968,NA,29.6203899,-95.4527664
East Winkler Street,NA,Kermit,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.8579003,-103.0910438
Ector County,NA,Odessa,TX,South,County,County,1891,NA,31.8691475,-102.543093
Foard County,NA,Crowell,TX,South,County,County,1891,NA,33.9860788,-99.7271806
Fort Davis AEC School,Hwy 118,Fort Davis,TX,South,School,School,NA,NA,30.597575,-103.886494
Fort Davis High School,401 Webster Ave,Fort Davis,TX,South,School,School,NA,NA,30.5883408,-103.9051437
Fort Hood,NA,Fort Hood,TX,South,Military Base,Military Base,1942,NA,31.1300046,-97.7821887
General August C. Buchel Monument,Dewitt County Courthouse,Cuero,TX,South,Monument / Courthouse,Monument,1963,NA,29.092224,-97.7419554
"General Lawrence ""Sul"" Ross","Adminstration Building, Sul Ross State University",Alpine,TX,South,Monument,Monument,1963,NA,30.362248,-103.6519228
General Robert E. Lee and Confederate Soldier Statue,Lee Park. Turtle Creek Blvd.,Dallas,TX,South,Monument,Monument,1936,NA,32.8072424,-96.8056637
Gray County,NA,Pampa,TX,South,County,County,1902,NA,35.4013123,-100.812291
Gregg County,NA,Longview,TX,South,County,County,1873,NA,32.5137598,-94.7831904
Hemphill County,NA,Canadian,TX,South,County,County,1877,NA,35.8378024,-100.2708334
Henderson County Confederate Momument,South Palestine Street And Carey Circle,Athens,TX,South,Monument,Monument,1964,NA,32.18715,-95.8535387
Home of Last Texas Confederate Governor Pendleton Murrah,1207 S. Washington,Marshall,TX,South,Monument,Monument,1963,NA,32.533283,-94.36842998
Home Town of Texas Confederate General Elkanah Greer,Harrison County Courthouse,Marshall,TX,South,Monument / Courthouse,Monument,1963,NA,32.5447138,-94.369517
Home Town of Texas Confederate Major Joseph D. Sayers,Bastrop County Courthouse,Bastrop,TX,South,Monument / Courthouse,Monument,1963,NA,30.109256,-97.317794
Hometown of Texas Confederate Captain James W. Magoffin,West Old Paisano Drive,El Paso,TX,South,Monument,Monument,1964,NA,31.7621167,-106.5114054
Hometown of Texas Confederate Colonel James E. McCord,Coleman City Park,Coleman,TX,South,Monument,Monument,1963,NA,31.8473833,-99.4283387
Hood's Texas Brigade Monument,State Capitol,Austin,TX,South,Monument,Monument,1910,NA,30.2744389,-97.7404259
Hood County,NA,Granbury,TX,South,County,County,1866,NA,32.396145,-97.8419095
Hubbard Middle School,1300 Hubbard Drive,Tyler,TX,South,School,School,1964,NA,32.3004837,-95.2879333
Jackson Elementary School,2650 S. 32nd Street,Abilene,TX,South,School,School,1952,NA,32.4132729,-99.7554321
Jackson Middle School,5100 Polk St,Houston,TX,South,School,School,1925,NA,29.734764,-95.325515
Jeb Stuart Drive,NA,Tyler,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.273071,-95.2867066
Jeb Stuart Drive,NA,Richmond,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.5443762,-95.6924933
Jeb Stuart Drive,NA,League City,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.487952,-95.1338967
Jeff Davis Avenue,NA,Austin,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.3280455,-97.7402462
Jeff Davis County,NA,Fort Davis,TX,South,County,County,1887,NA,30.7586825,-104.2099945
Jeff Davis Drive,NA,Tyler,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.2707499,-95.286981
Jeff Davis Drive,NA,Richmond,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.5443762,-95.6924933
Jeff Davis Street,NA,Jacksonville,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.9811112,-95.2633691
Jeff Davis Street,NA,Marshall,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.5498072,-94.3155567
Jefferson Davis Highway,NA,NA,TX,NA,Road / Street / Highway,Highway / Roadway,NA,NA,33.5300394,-97.9002264
John H. Reagan Elementary School,201 N. Adams St.,Dallas,TX,South,School,School,NA,NA,32.7468338,-96.8311462
John H. Reagan High School,7104 Berkman Dr,Austin,TX,South,School,School,1965,NA,30.325908,-97.692192
John H. Reagan High School,413 E 13Th St,Houston,TX,South,School,School,1926,NA,29.7944592,-95.3940517
John H. Reagan Park,NA,Palestine,TX,South,Park,Park,NA,NA,31.7580866,-95.6260634
John H. Reagan Statue,John H. Reagan Park,Palestine,TX,South,Monument,Monument,1911,NA,31.757827,-95.625321
John H. Reagan Statue,University of Texas at Austin,Austin,TX,South,Monument,Monument,1932,NA,30.2849185,-97.7340567
Johnson County,NA,Cleburne,TX,South,County,County,1867,NA,32.3470786,-97.3864882
Johnston Elementary School,241 Pine St,Abilene,TX,South,School,School,NA,NA,32.4508741,-99.7328393
Johnston Middle School,10410 Manhattan Dr,Houston,TX,South,School,School,1959,NA,29.6693784,-95.4731709
Jubal Early Lane,NA,Conroe,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.2591243,-95.4439418
Lee College,NA,Baytown,TX,South,School,School,1934,NA,29.734513,-94.976452
Lee County,NA,Giddings,TX,South,County,County,1874,NA,30.294585,-96.994682
Lee Elementary School,1026 North Pioneer Dr,Abilene,TX,South,School,School,1961,NA,32.4616908,-99.7787628
Lee Elementary School,119 North East 15Th,Amarillo,TX,South,School,School,NA,NA,35.2303581,-101.8333206
Lee Elementary School,3308 Hampton Road,Austin,TX,South,School,School,1939,NA,30.2930503,-97.7272698
Lee Elementary School,800 Mack Place,Denton,TX,South,School,School,1988,NA,33.2200854,-97.1058523
Lee Elementary School,1215 West Sprague St,Edinburg,TX,South,School,School,NA,NA,26.2961861,-98.1756212
Lee Elementary School,7710 Pandora St,El Paso,TX,South,School,School,NA,NA,31.8503617,-106.4263798
Lee Elementary School,3900 10Th St,Port Arthur,TX,South,School,School,1959,NA,29.9064133,-93.910823
Lee Freshman High School,1400 East Oak Ave,Midland,TX,South,School,School,1961,NA,32.024311,-102.065277
Lee High School,1809 Market St,Baytown,TX,South,School,School,1928,NA,29.7294884,-94.9856567
Lee High School,6529 Beverly Hill Ln,Houston,TX,South,School,School,1962,NA,29.7304308,-95.499944
Lee High School,3500 Neely Ave,Midland,TX,South,School,School,1961,NA,32.0130768,-102.1293793
Lee High School,1400 Jackson Keller Rd,San Antonio,TX,South,School,School,1958,NA,29.5064163,-98.5155563
Lee Middle School,2500 Sherwood Way,San Angelo,TX,South,School,School,1949,NA,31.4513645,-100.4711838
Lest We Forget Our Dead,Travis Park,San Antonio,TX,South,Monument,Monument,1899,NA,29.4275665,-98.4919465
Major Simeon Hart,West Old Paisano Drive,El Paso,TX,South,Monument,Monument,1964,NA,31.7621167,-106.5114054
Ochiltree County,NA,Perryton,TX,South,County,County,1889,NA,36.278231,-100.8158619
Oldham County,NA,Vega,TX,South,County,County,1881,NA,35.4052705,-102.6027495
Our Confederate Soldiers,Weiss Park,Beaumont,TX,South,Monument,Monument,1912,NA,30.0830431,-94.1047472
Pickett Place,NA,Missouri City,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.5420583,-95.5116985
Randall County,NA,Canyon,TX,South,County,County,1889,NA,34.9653905,-101.8958945
Reagan County,NA,Big Lake,TX,South,County,County,1903,NA,31.365395,-101.5216489
Reeves County,NA,Pecos,TX,South,County,County,1884,NA,31.3832971,-103.5565979
Robert E Lee Road,NA,Livingston,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.6516279,-94.8366649
Robert E Lee Road,NA,Houston,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.8423993,-95.2125756
Robert E Lee Road,NA,Austin,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.2616745,-97.7710396
Robert E Lee Road,NA,El Paso,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.7857169,-106.4003341
Robert E Lee Road,NA,Victoria,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,28.78157,-97.0630283
